userSet	oddsRatio	matrixID	pValueLog	rnkPV	TF_name	dataSource	exp_type	medline	family	class
1	0.590729991220406	MA1102.2	0	48	CTCFL	jaspar	ChIP-seq	26268681	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.640953106974724	MA1122.1	0	48	TFDP1	jaspar	ChIP-seq	9027491	E2F	Fork head/winged helix factors
1	0.624599316500468	MA1107.2	0	48	KLF9	jaspar	ChIP-seq	12620113	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0	MA1536.1	0	41	NR2C2	jaspar	HT-SELEX	11478808	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.63680169796365	MA1522.1	0	41	MAZ	jaspar	ChIP-seq	7760814	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.606064637127905	MA1517.1	0	41	KLF6	jaspar	HT-SELEX	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.567136576107764	MA1515.1	0	41	KLF2	jaspar	HT-SELEX	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.608776043069712	MA1516.1	0	41	KLF3	jaspar	HT-SELEX	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.572630074393762	MA1511.2	0	41	KLF10	jaspar	ChIP-seq	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.55097680315151	MA1512.1	0	41	KLF11	jaspar	HT-SELEX	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.601314956305818	MA1548.1	0	41	PLAGL2	jaspar	PBM	11832486	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.713562343574582	MA1514.1	0	41	KLF17	jaspar	HT-SELEX	11443140	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.51962334684869	MA1513.1	0	41	KLF15	jaspar	ChIP-seq	28473536	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.668719186616275	MA1581.1	0	43	ZBTB6	jaspar	ChIP-seq	16381825	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.69710254301274	MA1583.1	0	43	ZFP57	jaspar	ChIP-seq	30602440	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.555454960959196	MA1564.1	0	43	SP9	jaspar	HT-SELEX	26187067	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.604169951327668	MA1615.1	0	43	Plagl1	jaspar	ChIP-seq	28985358	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.60482308601782	MA1587.1	0	43	ZNF135	jaspar	ChIP-seq	28092692	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.590568745130817	MA1584.1	0	43	ZIC5	jaspar	HT-SELEX	23354101	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.625384603699903	MA1599.1	0	43	ZNF682	jaspar	ChIP-seq	28092692	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.506196926136175	MA1596.1	0	43	ZNF460	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.624929434660569	MA1648.1	0	42	TCF12	jaspar	ChIP-seq	8163514	E2A	Basic helix-loop-helix factors (bHLH)
1	0.67755910437936	MA1631.1	0	42	ASCL1	jaspar	ChIP-seq	31086315	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.613594222894156	MA1630.2	0	42	ZNF281	jaspar	ChIP-seq	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.64689667450085	MA1627.1	0	42	Wt1	jaspar	ChIP-seq	7862533	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.677501184514729	MA1656.1	0	42	ZNF449	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.592855104887544	MA1653.1	0	42	ZNF148	jaspar	ChIP-seq	15635072	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.564391445042398	MA1712.1	0	42	ZNF454	jaspar	ChIP-exo	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.499260442071171	MA1650.1	0	42	ZBTB14	jaspar	ChIP-seq	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.504952392635861	MA1713.1	0	42	ZNF610	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.645934331176836	MA1728.1	0	45	ZNF549	jaspar	ChIP-seq	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.57982659945297	MA1959.1	0	45	KLF7	jaspar	ChIP-seq	28916725	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.57000101825139	MA1961.1	0	45	PATZ1	jaspar	ChIP-seq	24380431	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.714752820716478	MA1723.1	0	45	PRDM9	jaspar	ChIP-exo	29072575	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.652591637341586	MA1727.1	0	45	ZNF417	jaspar	ChIP-exo	32923624	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.600469602751612	MA1721.1	0	45	ZNF93	jaspar	ChIP-seq	25274305	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.722824855975333	MA1972.1	0	36	ZFP14	jaspar	ChIP-exo	28092692	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.533635124845946	MA1986.1	0	36	ZNF692	jaspar	No_annotation	25690854	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.736031278173121	MA1966.1	0	36	TFAP4::ETV1	jaspar	HT-SELEX	24218641	bHLH-ZIP::Ets-related	Basic helix-loop-helix factors (bHLH)::Tryptophan cluster factors
1	0.678868088417627	MA1982.1	0	36	ZNF574	jaspar	ChIP-seq	22955616	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.626071938070243	MA1981.1	0	36	ZNF530	jaspar	ChIP-exo	11967234	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.574276596737437	MA1976.1	0	36	ZNF320	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.580709317090021	MA0079.5	0	47	SP1	jaspar	ChIP-seq	22021377	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.632952190056407	MA0116.1	0	47	Znf423	jaspar	SELEX	9774661	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.723046684847042	MA0104.4	0	47	MYCN	jaspar	ChIP-seq	18555785	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.555220411165456	MA0131.2	0	47	HINFP	jaspar	HT-SELEX	14752047	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.575248554873	MA0145.2	0	44	Tfcp2l1	jaspar	ChIP-seq	18555785	CP2-related factors	Grainyhead domain factors
1	0.598754607896039	MA0471.2	0	44	E2F6	jaspar	ChIP-seq	17908821	E2F	Fork head/winged helix factors
1	0.687077388875652	MA0155.1	0	44	INSM1	jaspar	COMPILED	17916232	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.501438015930299	MA0146.2	0	44	Zfx	jaspar	ChIP-seq	18555785	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.6400314942086	MA0472.2	0	44	EGR2	jaspar	HT-SELEX	7891721	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.584333132073305	MA0162.4	0	44	EGR1	jaspar	ChIP-seq	16041365	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.57823659159693	MA0163.1	0	44	PLAG1	jaspar	bacterial 1-hybrid	16041365	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0	MA0498.2	0	44	MEIS1	jaspar	HT-SELEX	9405651	TALE-type homeo domain factors	Homeo domain factors
1	0.576634072478687	MA0493.2	0	44	KLF1	jaspar	ChIP-seq	7682653	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.623537757102157	MA0528.2	0	44	ZNF263	jaspar	ChIP-seq	19887448	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.681627951207144	MA0597.2	0	44	THAP1	jaspar	No_annotation	15863623, 15863623	THAP-related factors	C2CH THAP-type zinc finger factors
1	0.728726813370675	MA0504.1	0	44	NR2C2	jaspar	ChIP-seq	11478808	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.575502395341198	MA0516.3	0	44	SP2	jaspar	ChIP-seq	14726517	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.545221600196418	MA0506.2	0	44	Nrf1	jaspar	No_annotation	12533512	Jun-related	Basic leucine zipper factors (bZIP)
1	0.669982697615987	MA0632.2	0	47	TCFL5	jaspar	HT-SELEX	15585666	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.712614513713709	MA0646.1	0	47	GCM1	jaspar	HT-SELEX	8962155	GCM	GCM domain factors
1	0.694058820877571	MA0649.1	0	47	HEY2	jaspar	HT-SELEX	22615585	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.712227868452557	MA0616.2	0	47	HES2	jaspar	HT-SELEX	8354270	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.60631706064142	MA0685.2	0	46	SP4	jaspar	ChIP-seq	23019068	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.701407602157992	MA0695.1	0	46	ZBTB7C	jaspar	HT-SELEX	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.728883104223025	MA0697.2	0	46	Zic3	jaspar	No_annotation	20872845, 19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.721147459894473	MA0694.1	0	46	ZBTB7B	jaspar	HT-SELEX	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.659643835916699	MA0696.1	0	46	ZIC1	jaspar	HT-SELEX	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0	MA0719.1	0	38	RHOXF1	jaspar	HT-SELEX	18585360	Paired-related HD factors	Homeo domain factors
1	0.586389712130769	MA0740.2	0	38	KLF14	jaspar	ChIP-seq	16266294	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.599710496434861	MA0741.1	0	38	KLF16	jaspar	HT-SELEX	16266294	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.701368776301548	MA0750.2	0	38	ZBTB7A	jaspar	ChIP-seq	12750370	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.680682747773361	MA0734.3	0	38	Gli2	jaspar	No_annotation	2105456	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.578904147820711	MA0747.1	0	38	SP8	jaspar	HT-SELEX	23019068	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.656756618771267	MA0748.2	0	38	YY2	jaspar	ChIP-seq	23332764	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.581660839558727	MA0746.2	0	38	SP3	jaspar	HT-SELEX	23019068	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.530599521761677	MA0742.2	0	38	KLF12	jaspar	ChIP-seq	16266294	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.589291185311881	MA0751.1	0	38	ZIC4	jaspar	HT-SELEX	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.610282478134338	MA0736.1	0	38	GLIS2	jaspar	HT-SELEX	22391303	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.592590815400586	MA0733.1	0	38	EGR4	jaspar	HT-SELEX	7891721	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.561211157063584	MA0732.1	0	38	EGR3	jaspar	HT-SELEX	7891721	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.735647953908309	MA0759.2	0	49	ELK3	jaspar	CAP-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.633469738028381	MA0753.2	0	49	ZNF740	jaspar	HT-SELEX	23354101	Other factors with up to three adjacent zinc fingers	C2H2 zinc finger factors
1	0.647743112801626	MA0811.1	0	43	TFAP2B	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.605247238343735	MA0812.1	0	43	TFAP2B	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.606515143610122	MA0830.2	0	43	TCF4	jaspar	ChIP-seq	31081034	E2A	Basic helix-loop-helix factors (bHLH)
1	0.713298465836287	MA0821.2	0	43	HES5	jaspar	CAP-SELEX	15186484	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.704378422406654	MA0823.1	0	43	HEY1	jaspar	HT-SELEX	22615585	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.634184733012815	MA0813.1	0	43	TFAP2B	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.55786212033708	MA0814.2	0	43	TFAP2C	jaspar	ChIP-seq	23332764	AP-2	Basic helix-span-helix factors (bHSH)
1	0.61834300712687	MA0815.1	0	43	TFAP2C	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
